source,status,date,type,fromcountry,fromname,fromalterns,fromiso,fromfips,fromhasc,fromtype,fromcapitalname,fromcapital,tocountry,toname,toalterns,toiso,tofips,tohasc,totype,tocapitalname,tocapital,transfer_source,transfer_reference,transfer_geom
http://www.statoids.com/ung.html,NonActive,1967-05-27,FullTransfer,Nigeria,Sokoto,,,,,Province,Sokoto,,Nigeria,North-Western,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[4.487286191577973, 10.049936508258316], [4.220823389478, 10.294423222769], [4.3794511584565, 10.601163327921], [3.8909302046522, 10.740278780687], [3.2413047133014, 10.774687249213], [3.101380406879, 11.733598262071], [3.3785323938356, 13.023784384131], [4.1355780931191, 13.806711807847], [5.2873226674274, 14.220822751522], [6.484360699542, 14.026708602905], [7.1346437511966, 13.653038162737], [7.4081561481581, 13.341848608106], [7.7381503349171, 12.963325884193], [7.8810062957928, 12.422738056629], [7.7386559313164, 11.811277884989], [7.4105151509867, 11.610491070896], [7.2819818509743, 11.152603793889], [7.141556989797622, 10.95232579923482], [7.0846322877333, 10.871138144284], [6.7966961441562, 10.774081069975], [6.4205998135731, 10.768823940306], [6.1076073744335, 10.869117083444], [6.0616063163616, 11.073644908561], [6.0163130261936, 11.293641033067], [5.9483730071225, 11.390698107376], [5.9192559518852, 11.581576841368], [5.8189634629526, 11.649516525163], [5.6280845613219, 11.688339488997], [5.3304426767864, 11.735891031518], [4.9422141280957, 11.723927038207], [4.6651631430723, 11.689249428406], [4.6522222389467, 11.43366575469], [4.8883945983835, 11.375430973663], [4.9124566116371, 11.258086340918], [4.8768690624275, 11.193382071748], [4.9674556427636, 11.083384009495], [5.0612776377239, 11.121229978695], [5.1874519349076, 10.966915788545], [5.1453937240877, 10.915151836767], [5.1583347120323, 10.873093458309], [5.2262747311034, 10.850446226492], [5.218591040466, 10.801615270271], [5.041866155807, 10.788976701393], [4.8478866205551, 10.6502997898], [4.8856817116028, 10.584871217003], [4.7724484023637, 10.296935408702], [4.6707743243313, 10.172176479688], [4.5966671523637, 10.191149085155], [4.6020592306739, 10.095508217206], [4.4982283213175, 10.060762881627], [4.487286191577973, 10.049936508258316]]]]}"
http://www.statoids.com/ung.html,Pending,1967-05-27,FullTransfer,Nigeria,Sokoto,,,,,Province,Sokoto,,Nigeria,North-Western,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[4.5389212039299, 10.422347333532], [4.5567150623538, 10.516168993216], [4.6748012420721, 10.669842805963], [4.6759302006103, 10.739248652261], [4.7099002101459, 10.778071616094], [4.6971950889565, 10.832649540406], [4.5255422615446, 10.862928997975], [4.2505469382741, 10.884447019797], [4.1308432188816, 10.978268679481], [4.0256979432888, 11.015473936003], [3.9431993965991, 11.00415065537], [3.805887142662, 11.047674861055], [3.6520280060358, 11.071602177124], [3.2186914491467, 11.035862747829], [3.101380406879, 11.733598262071], [3.3785323938356, 13.023784384131], [4.1355780931191, 13.806711807847], [5.2873226674274, 14.220822751522], [6.484360699542, 14.026708602905], [7.1346437511966, 13.653038162737], [7.4081561481581, 13.341848608106], [7.7381503349171, 12.963325884193], [7.8810062957928, 12.422738056629], [7.7386559313164, 11.811277884989], [7.4105151509867, 11.610491070896], [7.2819818509743, 11.152603793889], [7.141556989797622, 10.95232579923482], [7.0846322877333, 10.871138144284], [6.7966961441562, 10.774081069975], [6.4205998135731, 10.768823940306], [6.1076073744335, 10.869117083444], [6.0616063163616, 11.073644908561], [6.0163130261936, 11.293641033067], [5.9483730071225, 11.390698107376], [5.9192559518852, 11.581576841368], [5.8189634629526, 11.649516525163], [5.6280845613219, 11.688339488997], [5.3304426767864, 11.735891031518], [4.9422141280957, 11.723927038207], [4.6651631430723, 11.689249428406], [4.6522222389467, 11.43366575469], [4.8883945983835, 11.375430973663], [4.9124566116371, 11.258086340918], [4.8768690624275, 11.193382071748], [4.9674556427636, 11.083384009495], [5.0612776377239, 11.121229978695], [5.1874519349076, 10.966915788545], [5.1453937240877, 10.915151836767], [5.1583347120323, 10.873093458309], [5.2262747311034, 10.850446226492], [5.218591040466, 10.801615270271], [5.041866155807, 10.788976701393], [4.8478866205551, 10.6502997898], [4.8856817116028, 10.584871217003], [4.7724484023637, 10.296935408702], [4.6707743243313, 10.172176479688], [4.5966671523637, 10.191149085155], [4.6020592306739, 10.095508217206], [4.51052383786087, 10.064877377503658], [4.5389212039299, 10.422347333532]]]]}"
http://www.statoids.com/ung.html,NonActive,1967-05-27,FullTransfer,Nigeria,Adamawa,,,,,Province,Yola,,Nigeria,North-Eastern,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[14.337734725169748, 11.05665323465324], [14.384811124763, 10.939551070332], [13.896290170959, 10.438088960946], [13.761657192371, 9.8540278896689], [13.606466758064, 9.0310980007052], [13.111273138783, 8.2976425811648], [12.970877434126, 7.9469564929604], [12.457957430742, 7.5542790815234], [12.304890300146, 6.8923360481858], [11.980119547806, 6.3083420321345], [11.346012982539, 6.082852743566], [10.84455104079, 6.4063761010765], [10.595437777227, 6.697547994554], [10.589506721589, 7.0041685418747], [10.665534774307, 7.123872177448], [10.783620954025, 7.1804889158867], [10.817590963561, 7.256516800966], [10.807885306421, 7.3810738937519], [10.743180534336, 7.4425434188507], [10.645483082625, 7.3716036842725], [10.535485020372, 7.3419981317184], [10.389494856353, 7.364038513746], [10.281114417593, 7.4384490267894], [10.185674882959, 7.5581526623628], [10.134399763774, 7.7154997603557], [10.131164516787, 7.9209375248811], [10.252485943492, 8.0940224842689], [10.024401659611, 8.0600523070953], [9.88690406084, 8.1376982347629], [9.8154760594474, 8.410789357271], [9.9190036696376, 8.6679907382987], [10.065617237705, 8.8187831880114], [10.222526297438, 8.92069304898], [10.374245450366, 9.041542658355], [10.326517834035547, 9.3242192898095], [10.406834331807, 9.2732614288293], [10.490950585808, 9.4835519800149], [10.558890437242, 9.5450215051137], [10.769180988427, 9.5191395292245], [10.908296105917, 9.6388438353502], [11.086234187242, 9.6032562861406], [11.176820935216, 9.5385506758653], [11.290054244455, 9.5611979076825], [11.348288522567, 9.5061992118322], [11.516520862933, 9.5256103584729], [11.575732638594, 9.5599842081033], [11.756905799266, 9.5739021906816], [11.932922916021, 9.8148275921308], [11.852042076643, 9.9798236796819], [11.815005296375, 10.088205040451], [11.842030008993966, 10.009122163731071], [11.854518405161, 10.017673989151], [12.106866999528, 10.052284543727], [12.164123947731, 10.19396083555], [12.252452610991, 10.276796837661], [12.288040327838, 10.360912924025], [12.511271699331, 10.354442430053], [12.572741224429, 10.415911955152], [12.814406747929, 10.586402212594], [12.956757280043, 10.58218946806], [12.992344829253, 10.624247511242], [12.972933347336, 10.747186561439], [13.008521064184, 10.81512658051], [13.025674461386, 10.896782745931], [13.113025962374, 10.900018160556], [13.11626120936, 10.848254208777], [13.200377295724, 10.828842391584], [13.25537632685, 10.877371599291], [13.32864103373, 10.89914174876], [13.474226645193, 10.886200760815], [13.580989628098, 10.960611273859], [14.337734725169748, 11.05665323465324]]]]}"
http://www.statoids.com/ulr.html,Pending,1985-01-01,Breakaway,Liberia,Montserrado,,,,,,,,Liberia,Markibi,,,,,,,,,,
"Historical Dictionary of Guilea by Camara and Janice, page 256. In mid 1990s, 30 prefectures replaced by 7 regions.",Pending,1995-01-01,FullTransfer,Guinea,Gaoual,,,,,Prefecture,,,Guinea,Boké,,,,,Region,,,http://mapwarper.net/maps/wms/19978?request=GetCapabilities&service=WMS&version=1.1.1,...,"{""type"": ""MultiPolygon"", ""coordinates"": [[[[-14.11016327140671, 11.801757756256318], [-14.063873291017, 11.808929443359], [-13.882598876955, 11.869354248046], [-13.940277099611, 11.959991455077], [-14.154510498048, 12.028656005859], [-14.107818603517, 12.198944091796], [-13.956756591798, 12.421417236327], [-13.759002685548, 12.385711669921], [-13.643646240236, 12.259368896484], [-13.635406494142, 12.220916748046], [-13.58596801758, 12.240142822265], [-13.514556884767, 12.275848388671], [-13.473358154298, 12.25112915039], [-13.462371826173, 12.300567626952], [-13.418426513673, 12.231903076171], [-13.38821411133, 12.303314208984], [-13.336029052736, 12.275848388671], [-13.371734619142, 12.226409912109], [-13.308563232423, 12.196197509765], [-13.333282470705, 12.100067138671], [-13.308563232423, 12.050628662109], [-13.259124755861, 12.100067138671], [-13.250885009767, 12.047882080077], [-13.031158447267, 12.047882080077], [-12.973480224611, 12.072601318358], [-12.874603271486, 12.083587646483], [-12.793579101563, 12.159118652343], [-12.546386718751, 12.268981933593], [-12.480468750001, 12.065734863281], [-12.453002929688, 11.835021972656], [-12.387084960938, 11.538391113281], [-12.606811523438, 11.362609863281], [-12.678222656251, 11.131896972656], [-12.974853515626, 10.956115722656], [-13.309936523438, 10.989074707031], [-13.359375000001, 11.098937988281], [-13.507690429688, 11.197814941406], [-13.730175487105264, 11.129833396084058], [-13.723983764649, 11.164169311523], [-13.754196166993, 11.202621459961], [-13.75831604004, 11.235580444336], [-13.836593627931, 11.296005249023], [-13.922424316407, 11.357116699218], [-13.951950073243, 11.401748657226], [-13.903884887696, 11.467666625976], [-13.954696655274, 11.493759155273], [-14.001388549806, 11.529464721679], [-14.042587280274, 11.51985168457], [-14.061813354493, 11.56379699707], [-14.042587280274, 11.604995727539], [-14.072799682618, 11.767044067382], [-14.11016327140671, 11.801757756256318]]]]}"
http://www.statoids.com/ugw.html,Pending,1976-09-24,NewInfo,Guinea-Bissau,*,,,,,Prefecture,,,Guinea-Bissau,*,,,,,Region,,,,,
http://www.statoids.com/ubf.html,Pending,1984-08-15,Breakaway,Burkina Faso,Centre,,,,,Department,Ouagadougou,,Burkina Faso,Kadiogo,,,,,,,,,,
http://www.statoids.com/ubf.html,Pending,1984-08-15,NewInfo,Burkina Faso,Nord,,,,,Department,Ouahigouya,,Burkina Faso,Yatenga,,,,,Province,,,,,
http://www.statoids.com/ung.html,NonActive,1967-05-27,FullTransfer,Nigeria,Niger,,,,,Province,Minna,,Nigeria,North-Western,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[7.141556989797622, 10.95232579923482], [7.2607167949901, 10.904402900487], [7.8889595484362, 10.566387902945], [7.7308036386968, 9.7022425197067], [8.0500810593367, 9.5189121924343], [8.0177285894752, 8.6971618048849], [7.2315997397528, 8.1230081431567], [6.9720727577806, 8.1502044014635], [6.7003130167724, 7.8849151544275], [6.0304839117453, 8.3077875338494], [5.4918171325699, 8.4896010719239], [5.2038808213547, 8.7710670568048], [4.8172698961571, 8.690185546875], [4.3534851120785, 9.2663280665874], [4.3740086839533, 9.9378573590422], [4.4982283213175, 10.060762881627], [4.6020592306739, 10.095508217206], [4.5966671523637, 10.191149085155], [4.6707743243313, 10.172176479688], [4.7724484023637, 10.296935408702], [4.8856817116028, 10.584871217003], [4.8478866205551, 10.6502997898], [5.041866155807, 10.788976701393], [5.218591040466, 10.801615270271], [5.2262747311034, 10.850446226492], [5.1583347120323, 10.873093458309], [5.1453937240877, 10.915151836767], [5.1874519349076, 10.966915788545], [5.0612776377239, 11.121229978695], [4.9674556427636, 11.083384009495], [4.8768690624275, 11.193382071748], [4.9124566116371, 11.258086340918], [4.8883945983835, 11.375430973663], [4.6522222389467, 11.43366575469], [4.6651631430723, 11.689249428406], [4.9422141280957, 11.723927038207], [5.3304426767864, 11.735891031518], [5.6280845613219, 11.688339488997], [5.8189634629526, 11.649516525163], [5.9192559518852, 11.581576841368], [5.9483730071225, 11.390698107376], [6.0163130261936, 11.293641033067], [6.0616063163616, 11.073644908561], [6.1076073744335, 10.869117083444], [6.4205998135731, 10.768823940306], [6.7966961441562, 10.774081069975], [7.0846322877333, 10.871138144284], [7.141556989797622, 10.95232579923482]]]]}"
http://www.statoids.com/ung.html,Pending,1967-05-27,FullTransfer,Nigeria,Niger,,,,,Province,Minna,,Nigeria,North-Western,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[7.141556989797622, 10.95232579923482], [7.2607167949901, 10.904402900487], [7.8889595484362, 10.566387902945], [7.7308036386968, 9.7022425197067], [8.0500810593367, 9.5189121924343], [8.0177285894752, 8.6971618048849], [7.2315997397528, 8.1230081431567], [6.9720727577806, 8.1502044014635], [6.7003130167724, 7.8849151544275], [6.267380802892, 8.242424635682], [6.2237051362171, 8.6694758967494], [6.157382740639, 8.7196218059396], [6.0425318079068, 8.7632975564336], [5.9163575107231, 8.7637863890265], [5.8331007370724, 8.7132190377449], [5.6871443311684, 8.7814624817108], [5.5908454838209, 8.7786146462893], [5.5001408862881, 8.8642139942383], [5.4030837281607, 8.9450946659779], [5.2459724969231, 8.9913486898874], [5.0777401565574, 9.1207578987812], [4.9920063628815, 9.1256106854414], [4.8152983258478, 9.1187864751553], [4.6583893080242, 9.2077553481792], [4.6454483619891, 9.2708425805902], [4.6674884087406, 9.4422598765229], [4.6124893776141, 9.5231405482625], [4.6181004750542, 9.6002134890293], [4.6003066585399, 9.8816791386341], [4.5533957448788, 9.9690306396221], [4.4982283213175, 10.060762881627], [4.6020592306739, 10.095508217206], [4.5966671523637, 10.191149085155], [4.6707743243313, 10.172176479688], [4.7724484023637, 10.296935408702], [4.8856817116028, 10.584871217003], [4.8478866205551, 10.6502997898], [5.041866155807, 10.788976701393], [5.218591040466, 10.801615270271], [5.2262747311034, 10.850446226492], [5.1583347120323, 10.873093458309], [5.1453937240877, 10.915151836767], [5.1874519349076, 10.966915788545], [5.0612776377239, 11.121229978695], [4.9674556427636, 11.083384009495], [4.8768690624275, 11.193382071748], [4.9124566116371, 11.258086340918], [4.8883945983835, 11.375430973663], [4.6522222389467, 11.43366575469], [4.6651631430723, 11.689249428406], [4.9422141280957, 11.723927038207], [5.3304426767864, 11.735891031518], [5.6280845613219, 11.688339488997], [5.8189634629526, 11.649516525163], [5.9192559518852, 11.581576841368], [5.9483730071225, 11.390698107376], [6.0163130261936, 11.293641033067], [6.0616063163616, 11.073644908561], [6.1076073744335, 10.869117083444], [6.4205998135731, 10.768823940306], [6.7966961441562, 10.774081069975], [7.0846322877333, 10.871138144284], [7.141556989797622, 10.95232579923482]]]]}"
http://www.statoids.com/ung.html,NonActive,1967-05-27,FullTransfer,Nigeria,Adamawa,,,,,Province,Yola,,Nigeria,North-Eastern,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[14.337734725169748, 11.05665323465324], [14.384811124763, 10.939551070332], [13.896290170959, 10.438088960946], [13.761657192371, 9.8540278896689], [13.606466758064, 9.0310980007052], [13.111273138783, 8.2976425811648], [12.970877434126, 7.9469564929604], [12.457957430742, 7.5542790815234], [12.304890300146, 6.8923360481858], [11.980119547806, 6.3083420321345], [11.346012982539, 6.082852743566], [10.84455104079, 6.4063761010765], [10.595437777227, 6.697547994554], [10.867635807953, 6.9580515101551], [10.948516814968, 6.9580515101551], [10.958222555927, 7.0551092550158], [11.013221587053, 7.106872536242], [11.003515846095, 7.4401021376252], [10.834508347324, 7.6634684577584], [10.663040759972, 7.6634684577584], [10.611276975832, 7.5405294075608], [10.455985455773, 7.5848458707332], [10.34598739352, 7.6301389932632], [10.329811326227, 7.7595485374331], [10.297458856365, 7.896405570209], [10.463972571305, 7.9926878213882], [10.286034406162, 8.2654248923063], [10.176912588066, 8.3007428795099], [10.089561170897, 8.2651553303003], [10.015150657854, 8.3945648744702], [10.196323986164, 8.4948570281267], [10.128383967093, 8.6501485481858], [10.441393232903, 8.9074847102165], [10.59021425899, 8.9786601439118], [10.497201117686, 9.2656524851918], [10.47621003483468, 9.446700617269693], [10.490950585808, 9.4835519800149], [10.558890437242, 9.5450215051137], [10.769180988427, 9.5191395292245], [10.908296105917, 9.6388438353502], [11.086234187242, 9.6032562861406], [11.176820935216, 9.5385506758653], [11.290054244455, 9.5611979076825], [11.348288522567, 9.5061992118322], [11.516520862933, 9.5256103584729], [11.575732638594, 9.5599842081033], [11.756905799266, 9.5739021906816], [11.932922916021, 9.8148275921308], [11.852042076643, 9.9798236796819], [11.815005296375, 10.088205040451], [11.842030008993966, 10.009122163731071], [11.854518405161, 10.017673989151], [12.106866999528, 10.052284543727], [12.164123947731, 10.19396083555], [12.252452610991, 10.276796837661], [12.288040327838, 10.360912924025], [12.511271699331, 10.354442430053], [12.572741224429, 10.415911955152], [12.814406747929, 10.586402212594], [12.956757280043, 10.58218946806], [12.992344829253, 10.624247511242], [12.972933347336, 10.747186561439], [13.008521064184, 10.81512658051], [13.025674461386, 10.896782745931], [13.113025962374, 10.900018160556], [13.11626120936, 10.848254208777], [13.200377295724, 10.828842391584], [13.25537632685, 10.877371599291], [13.32864103373, 10.89914174876], [13.474226645193, 10.886200760815], [13.580989628098, 10.960611273859], [14.337734725169748, 11.05665323465324]]]]}"
